name,counts
ht58zy8wrg,1
ht9iu5lunp,1
htafc,4
htafcdotcom,1
htap7iwlm7,1
htkbpsstoq,1
https,4004
huddersfield,11
huddersfield's,1
huddlestone,2
huerpjmrxp,1
huge,19
hughes,3
hughton,1
hugo,1
huh,1
hull,24
hull's,2
hullcity,3
hulwqxmmxx,1
hundred,1
hunger,1
hunt,5
hunts,1
huurt,1
huw,1
huyh7skltn,1
hvbjgyjfuw,1
hvc18dv4qn,1
hvfwqvmzbn,1
hvr0pjvpak,1
hvsl08jp11,1
hw6y1hutys,1
hwatkvag2e,1
hwewo1rmc2,1
hwfiinmmv0,1
hwjmd0izf8,1
hwphlpecnp,1
hwvt4iibbk,1
hx8i5mchum,1
hxrsdyopy9,1
hxviyahr48,1
hyff5h93b8,1
hyped,1
hypothesises,1
hypothetical,1
hyxmy57e8u,1
hzhfya3jbq,1
hzid8jmkz5,1
hzkiknn0rx,1
héctor,1
hôtel,1
höwedes,4
höwedes's,1
i,158
i'd,3
i'll,6
i'm,22
i've,9
i.e,1
i00tc5j7lg,1
i0ba4vwrv4,1
i0lyqsanza,1
i1bpqvryio,1
i1f2mxvh1n,1
i1mgmsnaff,1
i1yliglqer,1
i2dckwf0xc,1
i2ekny6u7j,1
i2iis1grl1,1
i3b3grnox3,1
i3ecrfv3u9,1
i3g1wj46rx,1
i54rvspat2,1
i5dwlpzbex,1
i6mhpqaqld,1
i78q3gpd2t,1
i7o3dopdk2,1
i7sclg7che,1
i8akerwr4h,1
i8jwi6lspp,1
i8zopnlkqu,1
i9hfchxv7v,1
iacb1hrmgt,1
iacnn5ssn4,1
iaga7p27ye,1
iagwhufbzd,1
ialfpdpsnf,1
iamjermaindefoe,1
ian_ladyman_dm,1
ianijw9fg4,1
ianw30fukz,1
iapyn4af1x,1
iasulw4bvl,1
ibi5sd4hzm,1
ibiza,3
iborra,2
ibpvrxglva,1
ibra,6
ibrahima,1
ibrahimovic,30
ibri9ny6xo,1
ibxocub7tn,1
ic2nnxxxfy,1
ic87oych5t,1
ici,2
icicestparis,1
ickqva2cad,1
icsnn4okwq,1
icyhdktbmv,1
icymi,5
idea,6
ideal,3
ideally,1
idee,1
identified,4
identify,2
identifying,1
idfndpkfde,1
idmzjhkaqg,1
idsipv7i1s,1
ieimymvaqu,1
ieri,1
iez38tzhih,1
if,142
if9eiakzp2,1
ifmcjqo01q,1
ifos0pptvh,1
iftvofficial,1
igmzz8k5i8,1
ignacio,1
ignore,1
ignores,1
igopagexjn,1
igvirhslu0,1
iheanacho,12
ihodd45cfr,1
ihzuwchx3h,1
ii,1
ii697bxrch,1
iifl0cd2hb,1
iig3p4c2e8,1
iijzaeoehe,1
ij2gvngjdt,1
ij2lw6husn,1
ijkl2tksqm,1
iju5xvtuam,1
ijxbrxdvbj,1
ijye8gpqsr,1
iker,1
ikercasillas,1
ikj5vpxufj,1
iklyk5json,1
ikwkuiuwmg,1
ikx3d8alpq,1
il,77
il6m205q3c,1
ilbianconero,1
ile,3
ilgi17a0aq,1
ilic,1
ilicic,1
ilkfkdm3ti,1
illegal,3
illustrious,1
ilpvnpeesv,1
ilrh2biblc,1
ilzs3xylkz,1
im,2
im4rcnm1gf,1
ima3kukiij,1
image,3
imaysxhbca,1
imbula,1
imbula's,1
immagini,1
immediate,2
immediately,3
imminent,14
imminently,5
immobile,1
imo,2
imp0ekeglk,2
impact,1
impatient,2
important,14
importante,1
imposible,1
impossible,6
impressed,2
impression,2
impressive,3
improve,6
improved,15
improvement,1
improvisación,1
imsjj6ohkr,1
imyxe2ocqy,1
in,961
inc,2
ince,2
incentives,1
incessant,1
inching,1
include,5
included,7
includes,2
includi,1
including,8
incluir,1
inclusion,1
inclusive,1
incoming,2
incomings,5
incomjngs,1
inconsistent,1
incontra,1
incontro,8
incorpora,1
incorrect,1
incorrectly,1
increase,8
increased,2
increases,1
increasing,2
increasingly,15
incredible,3
incredibly,2
incsxp84cn,1
indeed,6
independent,1
independently,1
indfub6auv,1
indi,4
india,1
indian,1
indicate,1
indicating,1
indication,1
indifferent,1
indiscrezioni,1
indossarla,1
inevitable,2
infaisable,1
inflated,1
influence,2
info,32
inform,3
informa,19
información,1
information,3
informationen,1
informação,3
informed,4
informes,1
informs,1
infos,2
inglaterra,3
inglese,1
ingleses,1
inglés,1
ingresará,1
iniesta,2
initial,16
initially,2
initiated,1
injured,1
injury,5
inpfricrtq,1
inquires,2
inquiry,2
ins,1
inscrito,1
inside,1
insigne,1
insist,11
insiste,1
insisted,1
insistence,2
insistent,1
insisting,2
insists,11
inspired,1
inspires,1
insta,1
instagram,8
instantly,1
instead,6
int,1
integral,1
intención,4
intended,1
intends,2
intensifies,1
intensify,2
intensive,1
intent,2
intenta,3
intention,8
intentions,1
intenzionata,1
inter,194
inter's,9
inter_en,2
interesa,1
interessante,1
interessate,1
interesse,1
interest,112
intereste,1
interested,103
interesting,24
interiscoming,3
intermediari,1
intermediaries,1
intermediarios,1
intermediary,1
intermediate,1
intermilan,3
internal,1
international,21
internationals,1
internazionale,1
internazionale’s,1
interrogação,1
intervention,2
interview,4
interviewed,1
interés,1
inter’s,2
intesa,2
intl,1
into,14
intocable,1
intreccio,1
intrigued,1
intriguing,2
intriguingly,1
introduce,1
intwpodj3f,1
intéressé,1
invertir,1
invested,1
investigate,2
investigated,1
investigation,1
investment,1
investor,1
invitation,1
inviti,1
involved,9
involvement,1
involving,3
inzaghi,1
io,1
iobkeu7koa,1
iole7tjmgb,1
ioqlolzujp,1
iowbtod6gn,1
iowilgjigi,1
iperiofficial,2
ipiouvif54,1
ipksfvhfx0,1
ipmgvini7v,1
ipn2vlsetj,1
ipsh5jjgy4,1
ipswich,2
ipvsff09ln,1
iq8lmzrpav,1
iqkpnyopod,1
iquytv6duf,1
iqxhwsgt8l,1
ir,2
ir5psf3pp0,1
iranian,1
ircpnlvco1,1
irm7jpwpmb,1
irn7gcaom5,1
irqzxuklz1,1
irrechazable,1
irrelevant,1
irsauhsvuz,1
irse,5
irt38b3mvh,1
irtgbtw24r,1
irunp0ac0l,1
irá,1
irán,1
iría,1
is,668
isaxx7iqhs,1
isco,3
isco's,1
ish,1
isl,1
islam,2
ismaël,1
ismaïla,1
isn't,15
isn’t,1
ispahct199,1
israel,1
isso,1
issue,7
issues,5
ist,2
istambul,1
istanbul,1
istanbul’da,1
isto,1
isxz2nu0hc,1
it,157
it'll,4
it's,77
italia,13
italian,17
italy,57
itnuyp1tgj,1
itqlggle9p,1
itrty7ufsu,1
its,3
it’s,11
iu4wq6x0n0,1
iu9rpjjwkt,1
iudmmtx4wm,1
iugc6ne14k,1
iujnzplsxj,1
iuvv5jlrjl,1
ivan,60
ivanski37,2
ivory,1
iwdbb2ioam,1
iwkvlbi5cq,1
iwkywugexw,1
iwle0sdy0l,1
iwpp6pusuz,1
iwrwgigbqv,1
iwtiuvtuip,1
iwviuvyqdg,1
iwyzgvgisc,1
ixbexjmggq,1
ixbw4k8zil,1
ixfmfwjvzl,1
ixqp5zdchu,1
ixxfnqlolj,1
ixznysy87z,1
iyfxygrwtm,1
iygqrquotf,1
iypa2wyrc9,1
iytlkersz1,1
iz7bi1ig3a,1
iznce3gktt,1
izq4e2pskp,1
izquierdo,3
izsdc5irxx,1
izu33g0lwn,1
izzy,1
için,1
iñigo,5
i’ll,2
i’m,2
i’ve,3
j,3
j07zsxcz3u,1
j0ldqnql0k,1
j1p20tylom,1
j39zkisbxc,1
j4voh0gkyt,1
j4ye1a9yap,1
j54ufqqxpi,1
j5jzmse5vs,1
j5vhcgicqt,1
j5xjihkyax,1
j6qdnmr2pw,1
j6ucuzsbvw,1
j7gh6jhyfr,1
j91vrxhbfa,1
j9bixd8bqw,1
j_quelen,1
jaar,1
jac_talbot,1
jack,9
jackpittbrooke,8
jackson,4
jacob,3
jacobmurphy95,1
jacobsteinberg,1
jadon,8
jagielka,1
jairo,2
jakupović,1
jam,1
jam2sibkwt,1
jamal,1
james,49
jamesdrodriguez,2
jamesolley,2
jamesrodriguez,1
jamie,2
jamiejackson___,7
jan,10
janeiro,1
janitomori,1
janko,1
janssen,10
januar,1
january,16
januzaj,11
januzaj's,2
japanese,1
jardim,5
jason,1
jasondenayer,1
jasper,1
jaulhobevv,1
jauría,1
javi,1
javier,12
javiermanquillo,1
javiherraez,1
jay,3
jaz6c44nnl,1
jaïro,1
jb0yauldvu,1
jb_8521,1
jbb4aym02l,1
jbq3ikacwy,1
jbrued0nj3,1
jburttelegraph,15
jbwzya550r,1
jbxogs7k9t,1
jcb,1
jckc659jsg,1
jcmjqb7bl1,1
jcogjy5vcc,1
jd4yielqt8,1
jddyb0yr2v,1
jdfluauhia,1
jdj22mgcgv,1
jdof7kkv36,1
je,3
jean,28
jeanvier,1
jearidnwr2,1
jedwida1cg,1
jeff,1
jefferson,1
jeffmontero23,1
jeison,3
jemerson,1
jenkins,1
jenkinson,1
jensen,1
jeremain,1
jeremy,4
jermain,2
jerome,3
jersey,1
jese,2
jeserodriguez10,1
jesus,4
jesé,2
jesús,1
jet,1
jeu,1
jeuhs0f1sj,1
jeune,2
jeysillon,1
jfelbcklkn,1
jfelixdiaz,4
jfobhb2ich,1
jfsfqg9gx3,1
jfx4miezin,1
jfxyqzrdko,1
jfyalkbziy,1
jg5cetduvh,1
jgam2bjuix,1
jgmd4zemzz,1
jgsilzr6ne,1
jgxjvz9ici,1
jgzpfoidq0,1
jh9cf7zfax,1
jhgyb7nved,1
jhoncordoba4,1
jhscddv7sv,1
jhshb6egg5,1
jhvfpwz79n,1
ji1ixbmsky,1
ji2r878xde,1
jigvpe4gxj,1
jim,1
jimenez,1
jiri,1
jiy5pqpnws,1
jj8rdhd9vw,1
jjbrotons,1
jjgma8jk6w,1
jjsizldwwe,1
jk37zadveo,1
jkrzhdv96h,1
jljasfbhez,1
jljsgjmdmu,1
jlo0df1qnn,1
jltaz74bwp,1
jm,1
jm6hlaeogp,1
jmb0zoo3ow,1
jmedical,1
jmszbkp2h9,1
jmwc1thqn7,1
jmybmj4dyu,1
jn4ievxopm,1
jncpv13d6h,1
jnorthcroft,2
jnxp5yaexf,1
joachim,1
joana,1
joao,5
joaomario,1
job,7
jocelyn,1
jodi,1
joe,18
joel,4
joel_campbell12,1
joelgonzaleztkd,1
jogador,1
jogadores,1
jogo,5
johannes,1
johfqrlwzw,1
john,14
johncrossmirror,3
johnstone,2
join,125
joined,25
joining,37
joins,27
joint,1
jojcgb4scr,1
jon,2
jon_legossip,1
jon_withthewind,1
jonathan,5
jones,2
jong,1
jongbloed,1
jonny,27
jonnysmiffy,1
joost,1
jordan,6
jordanamavi,1
jordanmarcr,2
jordi,3
jordy,3
jordyclasie,1
jorge,20
jorgegarciahas,1
jorgemendes,1
jorgensen,1
jornal,1
jornalista,1
jose,47
jose's,1
josef,1
josefdesouza,1
joselu,2
joselumato9,1
josep,1
josh,6
joshharrop23,1
joshua,1
joshuatymon,1
josip,1
josé,8
jota,1
jouer,3
joueur,11
joueurs,2
journal,1
journalism,1
journalist,7
journalistes,1
journalists,2
journey,1
journo,1
jours,3
jovetic,10
jovetic's,1
joyce,2
joym7hvk3m,1
joão,1
jpedrerol,2
jpercytelegraph,13
jpkg6w8uea,1
jpprjqivjo,1
jpx9ddkn1y,1
jq37cad1wd,1
jqhqf2zw4h,1
jqjkdjeozs,1
jr,2
jrbozciq1k,1
jrbxvrmjxu,1
jrdelamorena,2
jrichy2001,1
jroe6onjzm,1
jrpzqz27b9,1
jrsgt5v4uh,1
jrxtjaabqh,1
jrxwfsmsbz,1
jrzfnvfhm5,1
js7xntet4p,1
jse0uhptch,1
jsffggmcz4,1
jsowghxsjm,1
jsptzdk7rl,1
jsuis,1
jt,1
jt35pv08ek,1
jt6zdg7et3,1
jtr21sbxmw,1
ju16v3fb1k,1
ju1vtswklj,1
juan,9
juan_iturbe93,1
juanfesanzperez,1
juanma,1
juanmacastano,2
jubdiw4up6,1
judge,1
jue4cgnexo,1
jugador,15
jugadores,1
jugar,1
jugará,1
juggling,1
jugones,1
jugoneslasexta,2
juicy,1
juillet,1
juin,1
julian,8
julien_mgrt,1
july,7
july's,1
june,14
junio,1
juntaría,1
junto,1
juqscgo6ib,1
jurgen,12
juridique,1
jusqu'au,1
jusqu'en,3
jusqu’en,3
just,62
justin,1
juve,43
juve's,1
juvebarça,2
juvenilb,1
juventus,218
juventus's,1
juventusfc,6
juventusfcen,2
juyokn0n0f,1
jv7gw0kcut,1
jvbdryltca,1
jvbmqdf00o,1
jvilk61hqy,1
jvly4ngsva,1
jvux0fo9kj,1
jvy3do09a2,1
jw1b9mpedw,1
jwbzdab4hv,1
jwc351ur8a,1
jwer3tfwsk,1
jwgw87bzhh,1
jwjvnlac9y,1
jwqmxjzl9g,1
jwtelegraph,14
jwxfq8d2mb,1
jxhqiof3jf,1
jxntbmcxap,1
jxqqpwfcgm,1
jxvbqasrhx,1
jy7zxpm7o5,1
jy8grwxw6n,1
jyp98c94dn,1
jywjfv0lxn,1
jz0e4dx9w8,1
jz4nzzdxp1,1
jzdmfp4ger,1
jährige,1
jérémy,3
jóvenes,1
júnior,1
jürgen,2
k09auvt4d6,1
k0dklaclww,1
k0t69fgiy6,1
k1ptcqecde,1
k2gyf0nsuw,1
k2ssixj9e8,1
k2utkrnyrj,1
k2xlvjkgsh,1
k3jev5znns,1
k3ju7owyt3,1
k3toppk0sc,1
k44yqyb8ww,1
k4e9n6oywn,1
k4uttoqph5,1
k5g9uktnji,1
k5kjmm1slj,1
k5p0vkim81,1
k5rrjqiasv,1
k5stdnsey3,1
k5uvf2nfhy,1
k78zvbwm5b,1
k7fpasr5ym,1
k8xzxx1pil,1
k9ilsisstq,1
k9x6wljwg2,1
ka3souwjfb,1
ka8n9vlfva,1
kaekwyd4wx,1
kalas,1
kalinic,13
kamada,1
kamadfoot,1
kameni,1
kampf,1
kampl,1
kane,3
karanka,1
karius,1
karl,2
karnezis,1
karsdop,1
karsdorp,4
kas,2
kasper,3
kau5tsfywp,1
kavuxpfrfo,1
kawdlw8md0,1
kayode,1
kb9zitnmqg,1
kbdla6f7xy,1
kbvk6oemya,1
kchp3vsp0n,1
kctifnaet1,1
kcwekem7n1,1
kcxp6jtxrx,1
kdcqiglra4,1
kean,1
keane,16
keen,41
keenest,1
keep,45
keeper,2
keepers,1
keeping,3
kees,1
keita,58
keita's,2
keitabalde14,1
keizer,2
kejatbxxwq,1
kelechi,11
kellysheroesmd,1
kembyafr3x,1
kenedy,1
kenny,5
kenwright,2
kept,1
keralablasters,1
kessie,3
kessiefranck,1
kessié,1
kevin,10
kevinwimmer27,1
kexyrzovzr,1
key,13
keyhole,1
keylor,6
kezfmzco1w,1
keïta,4
kfcsqg2in5,1
kfqjtijk7z,1
kg7xnhxl8g,1
kg8d59lxk8,1
kgfckhwvpg,1
kggbxbeoyq,1
kgidzaiszx,1
kgov1locyb,1
kgqqzg3tdq,1
kgrrn5lin1,1
kgsrod8mft,1
kgxdprp72o,1
khaldoon's,1
khelafi,1
khelaifi,6
khjaecdpxv,1
kht0djaayc,1
ki,1
ki25ueh9ca,1
ki75giqh5w,1
kiacd9sdd9,1
kicker,13
kicks,1
kid,3
kieran,12
kierangibbs,2
kiko,1
kill,1
killed,1
kimmich,1
kind,2
king,4
kingsley,1
kioqigngsh,1
kisses,1
kit,1
kita,1
kitholden,1
kiulsk5wt3,1
kizau5qyxw,1
kj2nsezj1v,1
kjoilknvli,1
kjulxcaoxh,1
kjxcmwbb5k,1
kjær,1
kktv324ugm,1
kl92f2szwh,1
klaasen,1
klaassen,6
klich,1
kloav12cwd,1
klopp,21
klpqzmwslu,1
kluivert,1
klvljxrxe4,1
klyzse1cja,1
klzhzl4u8l,1
km3u6fvgzv,1
km5n4tddfa,1
kmbappe,5
kmgssmten5,1
kmmqkvhqwg,1
kmnv7ywcym,1
knee,5
knew,1
kngofdz4gr,1
knnzlkqmrs,1
knocked,3
know,26
knowledge,1
known,8
knows,7
knv6qz58a1,1
ko2fhsqdze,1
kobe,1
koeman,13
koen,1
koixqcrgxt,1
koke,1
kolarov,5
kolasinac,2
koln,1
kommt,1
konaté,1
kondogbia,6
kondogbia's,1
kondogbia’s,1
kong,1
kongolo,1
konkreten,1
konrad,1
kontrolünden,1
koofficial_,1
kostas,7
kovacic,3
kp0kbjiacr,1
kpbofficial,1
kpdryelufo,1
kppetdjxbw,1
kqaxd5enmu,1
kqbmilgpc3,1
kqk6hqwazz,1
kqls4omadn,1
kqpvro38w7,1
kqxn55rzti,1
kr1icisyqt,1
kracher,1
kramaric,1
krkić,1
krohn,1
krrjdjkaaz,1
krtyutfpfj,1
kruse,2
kruurlrsgv,1
krychowiak,11
ksey1qzjfk,1
ksipdaob7i,1
kstousgoqw,1
ktj9ibca1x,1
ktn20g5lgw,1
ktspqhqp8i,1
ku5w90iyuf,1
kudos,1
kudykh43yp,1
kun,1
kundai,1
kurt,6
kurtzouma,3
kurz,1
kuvmbwlys6,1
kvloakoqno,1
kvnaiwtzm7,1
kvoostende,1
kvovz8dulf,1
kvu6bzlltt,1
kwbfkqc6pc,1
kwpprxnmlj,1
kwqp7x9wpj,1
kx170xgpmn,1
kxaopj75of,1
kxcxm5h5fa,1
kxtqgxlarf,1
ky2mkntznk,1
ky8urmibao,1
kyle,23
kylewalker2,3
kylian,101
kymj35dv59,1
kyriakos,1
kyrihdvjni,1
kzdp7g49tc,1
kévin,1
können,1
könnte,1
l,14
l'a,1
l'absence,1
l'ac,3
l'accord,2
l'accordo,3
l'acquisto,1
l'affaire,1
l'affût,1
l'agent,2
l'agente,3
l'alternative,1
l'ancien,1
l'arrivée,3
l'as,4
l'asm,1
l'atlético,2
l'attaccante,1
l'attacco,1
l'attaquant,1
l'attenta,1
l'attente,1
l'aut,1
l'avance,1
l'avenir,1
l'enjeux,1
l'entourage,4
l'entrejeu,1
l'equipe,35
l'equipe's,1
l'ha,1
l'idoneità,1
l'incontro,1
l'inter,7
l'interesse,1
l'interés,1
l'intérêt,2
l'offerta,2
l'offre,2
l'ogc,3
l'ol,3
l'olympique,2
l'om,3
l'ultimo,1
l'éq,1
l'équipe,60
l'été,1
l0bfbrxoaa,1
l0uorrzliq,1
l1,1
l1s4fn97hz,1
l3oedj5ekk,1
l3rabe4wtm,1
l4cq6ic3sa,1
l4x9m1wamv,1
l5yiauswkn,1
l6j6lpcjj6,1
l84gyjm94q,1
l85rxpybbw,1
l8bhqze4t5,1
l8hy8qb5km,1
l8rflcjujl,1
l8voyuvlap,1
l8yikxmuol,1
l8z27eev7b,1
l9lpd80ite,1
la,175
la1lrdkbxj,1
laborde,1
lacanewsigning,1
lacazatte,1
lacazette,73
lacazette's,5
lacazettealex,1
lacina,1
lack,10
lagalaxy,2
lagarto,1
lahezvq8lk,1
lahogxmyhd,1
laimer,1
laliga,10
lamacope,1
lambert,2
lampard,1
land,12
landed,3
lander,1
landing,2
landmark,1
landry,1
laoyx5ny7z,1
lapadula,2
laportada,3
laporte,2
lareal,2
largie,1
largo,1
lars,1
larsson,1
las,16
lascia,2
lasciare,1
lasciarlo,1
lasext,1
lasextadeportes,1
laspalmas,4
last,73
lat,1
late,12
later,12
lateral,1
latest,80
latter,1
latéral,3
laughed,1
launch,9
launches,1
laurensjulien,4
laut,1
lavora,2
lavoro,1
law,1
lawrence,2
lawyer,4
lawyers,5
lay4npflfx,3
lazaarachraf,1
lazar,1
lazio,41
lazio's,6
lb,1
lb1okop05z,1
lb1vhq0uky,1
lbc6c6f0p3,1
lbkd55i2bi,1
lbmzanelcr,1
lcfc,46
lcfc's,1
lcfc’s,2
lcfpxuofyc,1
lcl7cjeqol,1
lclqs60fm2,1
lctun8tlka,1
ld2w09twtv,1
ldaqvod1fp,1
ldijh9200x,1
ldkwg8hhfe,1
ldz0f7d8vl,1
le,150
le061fkdkj,1
le10sport,1
le_parisien_psg,1
lead,11
leader,1
leading,2
league,56
leagues,2
leak,1
leaked,5
leander,3
leandro,3
leaning,1
learn,1
learned,1
least,12
leave,151
leaves,12
leaving,25
lechpoznan,1
led,1
leeds,8
lees,2
left,79
leftback,2
legal,8
legally,1
legals,1
legati,1
legend,2
legit,1
legitimate,1
legknmsalj,1
legs,1
leicester,66
leicester's,5
leicestercity's,1
leihe,1
leipzig,28
leipzig's,2
leiva's,1
lejeune,5
lejos,1
leko,1
leldxuvddn,1
lemar,94
lemar's,1
lemar’s,1
lemina,11
leminam_13,2
lemos,5
len0is3fyr,1
length,1
lengths,1
leno,1
lens,1
leoalnotdc,1
leon,1
leonardo,10
leonid,4
lepuweonxk,1
lequipe,2
lequipemercato,1
leroy,1
leroysane19,2
les,28
leshqwolc0,1
less,11
let,20
let's,2
lets,1
letting,4
levante,1
level,5
leverage,1
leverkusen,15
levy,6
lew_baker,1
lewandowski,9
lewandowski's,1
lewisgippa3,1
lewy_official,1
lewy_official's,1
león,1
lfc,120
lfc's,2
lfp,2
lg,1
lg4a0l4qnf,1
lgapodxvfr,1
lgjgefz7vu,1
lh4oqgursn,1
lhoe9xjzs1,1
li,1
li2ekkhhwb,1
liant,1
libel,1
libertad,1
life,2
lifetime,1
liga,16
liga's,1
light,6
ligue,6
ligue1conforama,1
like,63
liked,4
likeliest,1
likelihoods,1
likely,31
likes,2
lille,11
lim,1
lima,4
limbo,2
limit,1
linate,2
linde,1
lindegaard,1
lindelof,26
lindelöf,9
line,7
lined,3
lines,1
link,9
linked,19
linking,6
links,6
lionel,6
lions,1
lippi,1
lipsia,1
lirnenl07s,1
lisbon,16
lisbon's,1
lisdxyvi2b,1
list,18
listed,1
listen,4
listening,1
listens,1
litdcduv2g,1
little,6
liv,1
live,10
livecholfc,1
lively,1
liverpool,241
liverpool's,14
liverpool’s,1
lives,1
living,1
livre,1
liwh1pccbn,1
ljg5fcvjqa,1
ljhhetlqln,1
ljmqnavc8w,1
ljwo37dzfy,1
lk6kfo0lkb,1
lkjoksi4eu,1
lkutwoafms,1
lky4nidykm,1
llama,1
llamado,1
lldk,1
llega,2
llegada,3
llegado,1
llegaría,1
lleno,1
llevarse,2
llevará,1
lleven,1
lljhp6r0e5,1
llorent,1
llorente,16
llorente's,1
llorentefer19,4
lm20yeylyf,1
lm5bx1wkdw,1
lmao,1
lmgigozqhe,1
lmig0msjsy,1
lntupnews,1
lo,26
loa,1
loan,166
loaned,6
loanee,1
loaning,2
locadia,1
local,1
locatelli,1
lockt,1
loco,1
locw7laheh,1
lodge,2
lodged,1
lodtr2wags,1
loftus,4
logging,1
loic,4
lol,1
lomáscomentado,3
lomásleído,1
london,18
long,54
longer,11
longest,1
longish,1
loo,1
look,28
looked,2
looking,29
looks,33
looming,1
loosing,1
lopez,2
lorenzo,1
loris,1
los,30
loscunlimited,1
lose,9
losing,6
loss,1
losses,1
lost,2
lot,11
lotito,2
lots,1
louis,2
love,9
loved,1
lovely,2
loves,1
lovfszlhcx,1
low,4
lower,10
loyalty,1
lozano,4
lozrigllcw,1
loïc,1
lp10oficial,1
lp8nkhj0i9,1
lpcioxiabb,1
lpeogatexm,1
lpf5foarhg,1
lpfehqey99,1
lpkr2imwqj,1
lpnjiv1vmn,1
lpool,3
lpqgit8c6g,1
lpzsgd9raz,1
lqary3vpim,1
lqbj74afiw,1
lqdnc4tnk2,1
lqejs59bhn,1
lqncjtlzbo,1
lqy7u6jael,1
lr4bsiti5n,1
lrnhlu9kvx,1
lrr1mbfnra,1
lsrkqsqwy0,1
lstdok850b,1
lsxbdwkryw,1
lsy2gvhbce,1
lt,1
ltvnlvz6xf,1
lu1qxlosmm,1
luan's,1
luca,1
lucas,25
lucas's,1
lucasleiva87,2
lucasnavarretem,1
lucaspedrosaei,1
lucassposito_,4
lucci,2
luchan,1
luciano,14
lucien,4
luck,15
lucrative,2
luego,1
lufc,5
lui,5
luis,4
luisfmuriel09,1
luisnani,1
luiz,9
lujjp7irgk,1
luka,1
lukaku,99
lukaku's,5
lukas,2
lukasz,1
luke,4
lukeedwardstele,1
lukelessunited,1
lukeshaw23,1
lulylxucdh,1
lunedì,2
lunes,2
luonsisy79,1
lurc,1
lurch,1
lure,2
lus66q9my8,1
luslebihej,1
luzhenyuan,1
lvj4lpmjla,1
lvjog7fnfw,1
lvokkhctlf,1
lvpl,1
lvvwyibnvx,1
lvvwyijn4p,1
lw22jgkxen,1
lwb,1
lwjazalzya,1
lwrtxns3ms,1
lxeykuuvud,1
lxnojdqukz,1
lybsy6m9hs,1
lye97rf9y8,1
lying,1
lyon,82
lyon's,2
lyonnais,2
lyons,1
lz4jtamtps,1
lzhurxlqgn,1
lzjtacjwme,1
lzosvo2tjz,1
lztds0oddj,1
lópez,2
l’après,1
l’as,5
l’autorisation,1
l’aventure,1
l’ipotesi,1
l’option,1
m,12
m'baye,1
m047k,1
m05,1
m0cdjnxywx,1
m0lvi2srob,1
m0rtlrnepz,1
m182qbuf2d,1
m1uugfwl85,1
m1x4jvn5j6,1
m2doizkpqn,1
m2fuitudht,1
m3skwntoqi,1
m3w4koayvd,1
m4jaxwlbb1,1
m4lhj5yvte,1
m4skb6mh8c,1
m5nuemixbt,1
m6,1
m60,1
m6kp0gsxwm,1
m6murx8xqa,1
m7veyjc8ng,1
m8ithrqu7y,1
m9gdvirwwo,1
m9q9wg9d7w,1
ma,9
ma8czlnogw,1
maccabi,1
macclesfield,1
macro,1
mad,1
made,116
madonnina,1
madri,1
madrid,271
madrid's,15
madrid’s,3
mae5usilcy,1
maglia,1
maguire,5
mahia,1
mahrez,57
mahrez's,1
mahrez22,3
mai7avcgdl,1
maia,2
maia's,1
maicon,1
mail,6
maillot,1
mailsport,10
main,5
maintain,5
mainz,1
mainz05,1
mais,5
maisfutebol,1
maison,1
major,7
majority,2
make,123
makes,12
makeweight,2
making,17
maksimovic,1
malachians,2
malaga,3
malaga's,1
malagacf,2
malagacf_en,2
malang,1
malcom,1
malgré,1
malkawaleny,1
malone,1
maloney,1
malta,1
mamadou,17
man,266
manageable,1
managed,1
managemen,1
management,2
manager,48
managerial,2
manager’s,3
manch,1
manchester,430
manchestercity,7
manchestercity's,1
manchesterunited,14
manchesterunited's,1
mancini,4
mancini's,1
mancity,38
mancityfelix,1
mandanda,3
mandando,1
mandatory,1
mandela,1
mandragora,1
mane,1
maneja,1
manelbru,1
mangala,20
mangala's,2
manishwolvi,1
manner,1
manners,1
mannone,1
manobra,1
manolas,15
manovre,1
manu,2
manufactured,1
manulonjon,1
manunited,4
manunitedworld,1
manutd,52
manutd_es,1
many,9
maori,1
marc,4
marca,30
marcainenglish,1
marcano,1
marce,1
marcel,4
marcelino,3
marcelo,4
marcelobechler,2
marcha,4
marchar,1
marcharse,1
marchisio,1
marco,37
marcos_llorente,1
marcoslopez,1
marcotti,1
marcus,3
mardi,1
marek,1
margins,1
maria,12
mariano,5
mario,13
mark,3
markelo,1
market,17
marko,12
markovic,1
markus,1
marlon,1
marlos,1
maroc,1
marotta,7
marouane,3
marquee,1
marquinhos,5
marseille,18
marseille's,1
martes,1
martial,20
martial's,1
martina,2
martinez,2
martinez's,1
martinezferran,1
martins,9
martynziegler,2
martín,1
martínez,4
martínez's,1
marvin,1
marwin,1
marzio,8
marzio's,1
marçal,1
maría,5
mas,1
masia's,1
mass,1
massaro,1
massimiliano,1
massimo,1
massive,4
massively,1
mat,1
match,18
matched,1
matches,1
mate,5
matej,1
mateo,2
mateomusacchio5,2
mates,4
mateu,1
mateusz,1
matguassah,1
math,1
mathew,2
mathieu,8
mathis,1
matias,1
matic,70
matic's,2
maticisred,1
matija,1
matin,6
matić,2
matt_law_dt,45
matt_lawton_dm,1
mattcritchley1,1
matteo,6
matter,3
mattheus,1
matthew,1
matthias,1
matthughestimes,4
mattia,3
mattspiro,1
matty,2
mattywillock,1
matudi,1
matuidi,19
matuidi's,1
